source,target,score
UBERON_0000063,M0019053,0.5365112485213192
UBERON_0000063,M0021656,0.5319173848367743
UBERON_0000063,M0020652,0.5307485201874266
UBERON_0000063,M0515665,0.5267094569843642
UBERON_0000063,M0015790,0.5223737279519816
UBERON_0000064,M0456567,0.6393276910711972
UBERON_0000064,M0022032,0.5484073789631334
UBERON_0000064,M0005720,0.539698381671153
UBERON_0000064,M0019053,0.5372346568921782
UBERON_0000064,M0011572,0.5340969935591067
UBERON_0000064,M0001611,0.5324926779683116
UBERON_0000064,M0401683,0.5240911311470334
UBERON_0000064,M0002961,0.5203968937796285
UBERON_0000064,M0003068,0.5202163158207559
UBERON_0000064,M0005719,0.5193590550846218
UBERON_0000065,M0002960,0.8260531588459611
UBERON_0000065,M0328056,0.8103414620759161
UBERON_0000065,M0018913,0.802922172174571
UBERON_0000065,M0021743,0.7969383243734164
UBERON_0000065,M0002961,0.7841079702943682
UBERON_0000065,M0012740,0.7708949932184129
UBERON_0000065,M0018121,0.7675660390934871
UBERON_0000065,M0014485,0.7225270130402077
UBERON_0000065,M0015010,0.720190765289747
UBERON_0000065,M0014495,0.7136795586577681
UBERON_0000072,M0002961,0.6822033223455866
UBERON_0000072,M0021743,0.6744371472516637
UBERON_0000072,M0002962,0.6633624042775519
UBERON_0000072,M0002960,0.6465759299128279
UBERON_0000072,M0014495,0.6208086027781213
UBERON_0000072,M0018913,0.5932508270445992
UBERON_0000072,M0018121,0.5865835296402494
UBERON_0000072,M0328056,0.5817827819554786
UBERON_0000072,M0017040,0.5794726454207957
UBERON_0000072,M0022166,0.5787605103137642
UBERON_0000073,M0003801,0.7292816171126235
UBERON_0000073,M0002886,0.6858083996013499
UBERON_0000073,M0029077,0.6770077232843494
UBERON_0000073,M0002865,0.6742946627436396
UBERON_0000073,M0014658,0.6599433673203356
UBERON_0000073,M0013460,0.6582101722025694
UBERON_0000073,M0593045,0.6513974574740159
UBERON_0000073,M0008978,0.6385374570053758
UBERON_0000073,M0027111,0.6379871527870852
UBERON_0000073,M0003878,0.6379502996250604
UBERON_0000074,M0012018,0.9231731963709974
UBERON_0000074,M0555122,0.8611346357421682
UBERON_0000074,M0473246,0.8464229680625862
UBERON_0000074,M0475586,0.8288133988908157
UBERON_0000074,M0014633,0.8251010814985767
UBERON_0000074,M0009299,0.807991214330356
UBERON_0000074,M0476074,0.7896046340095799
UBERON_0000074,M0012006,0.7830026349680906
UBERON_0000074,M0012025,0.7768546507262382
UBERON_0000074,M0011890,0.7707335625926645
UBERON_0000075,M0011865,0.7695412261390112
UBERON_0000075,M0019920,0.7675549865809105
UBERON_0000075,M0019702,0.7247031936782277
UBERON_0000075,M0014260,0.7221325076019932
UBERON_0000075,M0021158,0.7046324681270002
UBERON_0000075,M0012507,0.6983594881263768
UBERON_0000075,M0012282,0.6943922588662221
UBERON_0000075,M0008323,0.6904974771418874
UBERON_0000075,M0020685,0.6882191749142728
UBERON_0000075,M0008317,0.684859405313539
UBERON_0000077,M0456567,0.697713980184463
UBERON_0000077,M0011572,0.6247726880727379
UBERON_0000077,M0443760,0.5806659557861675
UBERON_0000077,M0001526,0.5767514717906328
UBERON_0000077,M0001611,0.5759383039705697
UBERON_0000077,M0004808,0.5684350179819152
UBERON_0000077,M0011584,0.5658179597472031
